x,y
2797.24636080285,1679.9873235686723
2809.3315393990883,1697.202314625169
2821.309543985128,1714.3402794935855
2833.179900742699,1731.4005402412306
2844.9421401117925,1748.3824220091828
2856.5957968092425,1765.285253038987
2868.1404098471235,1782.1083646992272
2879.575522550992,1798.8510915119741
2890.900682577948,1815.5127711791124
2902.1154419345294,1832.092744608537
2913.2193569944325,1848.5903559402263
2924.2119885160637,1865.004952572187
2935.0929016599116,1881.3358851862668
2945.8616660057487,1897.5825077738423
2956.517855569659,1913.7441776613728
2967.061048820887,1929.8202555358212
2977.490828698515,1945.8101054699455
2987.806782627957,1961.7130949474536
2998.0085025372837,1977.5285948880237
3008.09558487336,1993.255979672189
3018.0676306178134,2008.894627166087
3027.9242453028123,2024.443918746067
3037.6650390266773,2039.9032393231637
3047.2896264692977,2055.271977367427
3056.7976269073774,2070.5495249321125
3066.1886642294958,2085.7352776777316
3075.4623669509842,2100.8286348959555
3084.6183682286205,2115.82899953338
3093.656305875142,2130.7357782151407
3102.5758223735725,2145.548381268388
3111.3765648913627,2160.2662227456117
3120.0581852943487,2174.8887204478187
3128.6203401605253,2189.415295947565
3137.0626907936276,2203.8453746118357
3145.3849032365283,2218.1783856247766
3153.586648284454,2232.4137620102733
3161.6676014980003,2246.5509406543797
3169.6274432159707,2260.5893623275933
3177.465858568021,2274.528471706978
3185.182537487111,2288.3677173981287
3192.7771747217753,2302.1065519569847
3200.249469848194,2315.7444319114866
3207.59912728208,2329.2808177830693
3214.825856290369,2342.71517410801
3221.92937100272,2356.046969458603
3228.9093904228266,2369.2756764641854
3235.765638439528,2382.4007718319963
3242.4978438377366,2395.4217363678795
3249.105740309161,2408.3380549968188
3255.5890664628455,2421.149216783314
3261.9475658355054,2433.8547149515925
3268.180986901675,2446.454046905656
3274.2890830836577,2458.9467142491617
3280.271612761277,2471.332222805137
3286.1283392814375,2483.6100826355287
3291.859030967484,2495.779808060583
3297.4634611283677,2507.840917678058
3302.9414080676124,2519.792934382267
3308.292655092084,2531.6353853829505
3313.516990520564,2543.367802223981
3318.6142076921205,2554.9897208018892
3323.584104974286,2566.500681384229
3328.426485771032,2577.900228627758
3333.1411585305445,2589.187911596452
3337.7279367528035,2600.363283779342
3342.18663899696,2611.4259031081783
3346.5170888885123,2622.375331974916
3350.7191151262837,2633.211137249028
3354.7925514891986,2643.9328902946345
3358.737236842857,2654.5401669874627
3362.55301514591,2665.032547731622
3366.239735456232,2675.4096174762017
3369.7972519368914,2685.6709657316915
3373.2254238619175,2695.816186586218
3376.5241156218704,2705.8448787215993
3379.6931967292044,2715.7566454292246
3382.7325418234286,2725.5510946257446
3385.6420306760674,2735.2278388685795
3388.421548195415,2744.7864953712487
3391.070984431088,2754.226686018511
3393.5902345783784,2763.5480373813207
3395.979198982393,2772.7501807316025
