x,y
9999.999950001102,0
9999.802163188922,62.89433284621277
9999.208810576312,125.78617775849355
9998.219915634734,188.67304690132644
9996.835517482263,251.55245263602393
9995.055670882039,314.4219076191311
9992.880446240099,377.2789249008187
9990.309929602594,440.12101802326004
9987.344222652384,502.9457011189887
9983.983442705014,565.7504890092333
9980.227722704072,628.5328973022241
9976.07721121594,691.2904424914693
9971.532072423903,754.0206420539957
9966.592486121664,816.7210145485511
9961.258647706234,879.389079713764
9955.530768170189,942.0223585662545
9949.409074093339,1004.6183734986982
9942.893807633756,1067.1746483778331
9935.985226518198,1129.6887086424092
9928.683604031912,1192.1580814010745
9920.989229007831,1254.580295530197
9912.902405815134,1316.9528817716166
9904.42345434722,1379.2733728303208
9895.552710009046,1441.5393034720453
9886.290523703863,1503.7482106207915
9876.637261819335,1565.8976334562608
9866.59330621304,1627.985113511197
9856.159054197375,1690.0081947686358
9845.33491852383,1751.9644237590605
9834.121327366664,1813.8513496574537
9822.51872430597,1875.6665243802454
9810.527568310123,1937.4075026821522
9798.148333717632,1999.0718422529067
9785.381510218367,2060.657103813867
9772.227602834195,2122.160851214508
9758.687131899,2183.580651528792
9744.760633038102,2244.914075151403
9730.448657147066,2306.158695893862
9715.751770369914,2367.312091080498
9700.670554076723,2428.37184164428
9685.205604840638,2489.3355322225125
9669.357534414261,2550.2007512523815
9653.126969705461,2610.965091066344
9636.514552752575,2671.6261479873765
9619.520940699003,2732.1815224240518
9602.14680576722,2792.6288189654642
9584.392835232178,2852.9656464759832
9566.259731394133,2913.1896181898446
9547.748211550846,2973.2983518055585
9528.859007969222,3033.2894695801533
9509.592867856336,3093.1605984232265
9489.95055332988,3152.909369990825
9469.932841388012,3212.5334207791234
9449.540523878622,3272.030392217924
9428.774407468009,3331.397930763953
9407.635313608971,3390.6336879939568
9386.124078508306,3449.7353206976077
9364.241553093747,3508.700490970189
9341.988602980284,3567.5268663050756
9319.366108435936,3626.212119686008
9296.37496434692,3684.753929679135
9273.016080182264,3743.149980524851
9249.290379957818,3801.3979622293955
9225.19880219971,3859.495570656234
9200.742299907215,3917.440507617202
9175.921840515068,3975.2304809634147
9150.738405855176,4032.8632046759403
9125.192992117802,4090.336398956227
9099.286609812138,4147.647790316288
9073.020283726342,4204.795111668631
9046.395052887003,4261.776102415942
9019.41197051803,4318.588508540506
8992.0721039989985,4375.230082693374
8964.376534822923,4431.698584283256
8936.326358553475,4487.991779565156
8907.922684781652,4544.107441728737
8879.166637081875,4600.0433509864
8850.059352967552,4655.797294661097
8820.601983846076,4711.367067273862
8790.79569497328,4766.7504706310465
8760.641665407338,4821.945313911281
8730.141087962138,4876.949413752135
8699.29516916008,4931.760594336484
8668.105129184358,4986.376687478581
8636.572201830697,5040.795532709823
8604.697634458536,5095.014977364218
8572.4826879417,5149.032876663528
8539.928636618506,5202.847093802126
8507.036768241367,5256.455500031509
8473.808383925852,5309.855974744508
8440.24479809921,5363.046405559184
8406.347338448371,5416.024688402373
8372.117345867442,5468.788727592932
8337.556174404654,5521.336435924628
8302.665191208796,5573.665734748706
8267.445776475146,5625.774554056117
8231.899323390864,5677.660832559399
8196.027238079883,5729.322517774218
8159.83093954729,5780.757566100556
8123.311859623195,5831.963942903555
8086.471442906084,5882.939622594
8049.311146705679,5933.682588708444
8011.832440985295,5984.190833988972
7974.036808303685,6034.462360462614
7935.925743756395,6084.495179520364
7897.500754916627,6134.287311995857
7858.763361775598,6183.8367882436505
7819.7150966824165,6233.141648217144
7780.357504283465,6282.199941546115
7740.692141461298,6331.009727613861
7700.720577273058,6379.569075633975
7660.444392888402,6427.87606472672
7619.865181526965,6475.928783995009
7578.984548395322,6523.7253326
7537.804110623505,6571.26381983629
7496.3254972010245,6618.5423652066975
7454.550348912431,6665.559098496658
7412.480318272417,6712.312159848206
7370.11706946044,6758.799699833537
