elliptical,depth
0.2567863316071071,0.3115396147798097
0.35739929394735215,0.18197898276982383
0.11542597039487706,0.10421353247493609
0.09683837568734009,0.170120862543929
0.03900812025729452,0.2513312245634341
0.1345010016067089,0.2776884003335195
0.4471972062935987,0.8861117983585228
0.004378713746405549,0.030532968683558242
0.03402410307238295,0.04336050715489266
0.13983306237563314,0.14237928555053952
0.3140952823051174,0.2891189924426303
0.34646969341740597,0.06571676508890606
0.23433448741004523,0.08986952393737613
0.037994277079775395,0.39105785072159227
0.069955967012093,0.1261474485010571
0.11515029470173718,0.12427233698448976
0.005858305592187183,0.1618900019509815
0.1665867530810583,0.5570486837160347
0.14942928100582376,0.08357747559822924
0.008266987811280208,0.6119177397206301
0.1723170426553847,0.3453749346588672
0.16218762065028539,0.10907990860864411
0.024335130383528837,0.17585434762070035
0.10269864094065445,0.10655595200508083
0.35909140102571024,0.2890816954225878
0.5018895640059532,0.5894958288479151
0.027075814650119736,0.10631827629689862
0.24182388095664148,0.12283943064603654
0.009425183049983833,0.13416302627949667
0.052264712204506195,0.07426529921820987
0.2356993608696934,0.2231114377521548
0.1222756897398307,0.5558779780459916
0.4407235691631651,0.6590105391905897
0.21642920839454116,0.40554986142665356
0.28415084100871885,0.11558471207886652
0.049737461828502784,0.06487171847834843
0.34009338605354894,0.27753926753018815
0.1363485279618459,0.19245280284845667
0.24380873917131285,0.0787670769877342
0.4965309864294449,0.3910712455517699
0.09950497018831667,0.08040168424400476
0.25545480720237773,0.2749740342721392
0.21767181529569324,0.3810488894952445
0.10588571394846867,0.14227025783156141
0.20114561296692102,0.07815946624643608
0.2962329261885068,0.38257799865785425
0.4176611234542931,0.07408679651086603
0.04797580238555018,0.4948134223443917
0.034044018599619155,0.1400231800161661
0.26944844650194105,0.18247808588454217
0.40277556734311426,0.18242608108427008
0.3169004261129184,0.2094478466607633
0.1288098032183895,0.20548605959215008
0.11106203261729769,0.24134743906408138
0.07030975925288577,0.0567172035731149
0.022038395008910854,0.12180717423314945
0.15884898564272135,0.16099002675475443
0.319456355202963,0.35856117915040064
0.12206964328824661,0.1597508550247958
0.07409295628080637,0.34244406753965206
0.22058119906737447,0.09368971004793974
0.6123782012467394,0.924433828104962
0.08014305377052543,0.17838646326367702
0.11057217164091035,0.36811805744940085
0.4778220192040264,1.0103879022328899
0.3291747621742852,0.15711316072332462
0.2449676953046726,0.33272984529807526
0.29206892074340024,0.1979039393014731
0.11562473116528764,0.13795859563544782
0.32321838237720657,1.0212789053301432
0.1378026090087241,0.11016935935700242
0.12927610980979873,0.2041426058457335
0.9675990667283947,0.8145942878970047
0.035228123159923914,0.18899878120961575
0.09758721774494845,0.08184377908945761
0.19098501095129664,0.09813828120813282
0.30819071933116815,0.5533066725255623
0.1783925908338391,0.07967620612903586
0.41478580523223857,1.4889261884916005
0.12835086345338048,0.18192791966788482
0.2708080027222694,0.3736598201687191
0.5529254342736979,0.474161310843434
0.023026057046353837,0.11070629070788347
0.478150062440448,0.5044433418211821
0.201585547584749,0.29342920483793117
0.007617027667996459,0.7334247385950694
0.09850846311561279,0.15535810387889232
0.3136180247474599,0.5504932391333897
0.15642419237549607,0.5144314859191549
0.10263118744996959,0.11267973782918017
0.350459505983683,0.25234483905007965
0.08264867258103922,0.08743495822035678
0.10850200410517141,0.16036699189979975
0.02409397967488489,0.4344375456769468
0.06646336757172433,0.13915665170929184
0.29325300467168053,0.15491570940700605
0.1987314178519179,0.1921932525225265
0.5221982092253157,0.5071425599406475
0.04145289856020899,0.22814161860839624
0.043903938528553156,0.0721720923929207
