elliptical,depth
0.36406002665536785,0.37498537871774995
0.7456838708147798,0.4205081478721002
0.6913144394062305,0.3283664294971092
0.8654326378238912,0.8440750133523492
0.11304010486775685,0.912497859283602
0.6448948256709827,0.38529054784434236
0.17251024076883684,1.3894105909538481
0.31971572410966304,0.3937131378330089
0.6300357089904148,0.20584420311839458
1.933587717817217,3.1609531187753883
0.27745392685225806,0.7527878589665334
0.7141079344962736,0.31940495420614784
0.24461662373204762,1.531804644577081
0.8723921744108312,0.7646284006608064
0.19051126355867648,0.8472960042624911
0.6733588474139682,0.42887813799547114
0.7255535464905322,0.3845257770557057
0.16474352493342032,0.8569809200880342
0.7488044601780123,0.5269306048336332
0.42692464507912703,0.1329186473650361
0.8338995289351169,0.764825883458868
0.5813017985475047,0.1880483876270219
0.4172377613819354,0.2882608414118561
0.3937143746787614,0.15357865095906867
0.2237093255279107,0.5628700879021878
0.5857569602994164,0.4805454828795656
0.6782911436496006,0.42617904478608326
0.5630626108597643,0.20755430973173797
0.8328782784359445,0.6892565612945063
0.7121511619121239,0.5616941821045929
0.5151459948162108,0.28640063494368245
0.5697334721294349,0.15116198877082143
0.22986928411254917,0.9867188012201465
0.6484764002969012,0.30313115889798536
0.2103188509724452,1.353483954788735
0.19172830073768146,0.9960653285668277
0.579011737883324,0.37007137090953945
0.11176492800040573,0.8011009724724296
0.157063702651248,0.9815752290297536
0.8193866847256677,0.6077865429860833
0.8535521656032918,0.793009249508834
0.042106722471223657,0.7322374047816581
0.5330618422608583,0.1480712752693338
0.6266825901051367,0.377740863040614
0.8135737895182202,0.46033129580392096
0.7469371143314362,0.4489568114088854
0.7109597938215687,0.6426622045423387
0.25942297049473184,0.20966346215952927
0.14427995541956773,0.6027825317781902
0.5183738228395754,0.3089371612927552
0.7089354533432155,0.4570230959682127
0.6023404557238154,0.28718573491502863
0.3077860499304318,0.21602341376577924
0.5700476376580647,0.2765675379027785
0.5920815000431707,0.23046418200276134
0.7241518077776737,0.5452321259822893
0.6243371031246355,0.10412759658219319
0.6794801752528361,0.4874812258275729
0.679049670476026,0.47020420644360117
0.34896673078762963,0.33851487246642287
0.15807035078051435,0.8133587896573657
0.8664675671250746,0.7573103921692926
0.7918066755298044,0.7067932162465415
0.14585076651808085,0.8661782218328987
0.8594415497701857,0.6994621736100926
0.8175275772742029,0.6707061113833138
0.3757680024816197,0.4282416892977178
0.8335994774014478,0.5114885253486965
0.6100984104653246,0.1799037868013999
0.5365057615943037,0.24930456657939234
0.520619060072814,0.33774711231015087
0.7407235927586387,0.5053716136277321
0.3588736799649712,0.4884821164306575
0.7139362519183154,0.5837302083696695
0.6586102339384113,0.4161312950724834
0.688911276907216,0.42941476578168186
0.3162068520689184,1.0162449868874788
0.6518370830217335,0.31729322166621404
0.728497579569583,0.5511618133074936
0.7214441186712652,0.482139595740083
0.3423775648711995,0.5208869470952279
0.2745530811584368,0.23802027924763378
0.5115557726646245,0.28790325071173195
0.5429000012935036,0.28986224328847027
0.6589298523667315,0.5655744890520065
0.5285196968528276,0.14933284440971648
0.42451008560417813,0.22181663345418304
0.1746123157945551,1.7561349654451661
0.8579091487759279,0.7346268771023649
0.6716424537294805,0.263339249934372
0.31242989128167964,0.481267221580441
0.7737327946024197,2.1272257962820063
0.34586801154217184,0.2504237710046503
0.2046419376216973,1.3845737664018538
0.31067279520245455,0.3781922059677116
0.6359799759661241,0.3526803247563754
0.31156277008399585,0.5954263851427225
0.0969037975542969,1.804058612535805
0.1603481733665648,0.7914893285271781
0.6775206019427737,0.43161953310903023
