elliptical,depth
0.24738386513615743,0.241326243286135
0.02534909109359417,0.052345508935213184
0.013455754326688005,0.11483193282952109
0.05470813444670161,0.13586380720061556
0.3105689946129968,0.3857331488074937
0.018520960927288117,0.09440674740482458
0.7440587412678544,0.9482043759425695
0.19882459296311641,0.23470265842518304
0.024161383730592827,0.057340289803644695
0.2876159478359417,0.4044791381006186
0.24264459874296476,0.2740271029100062
0.02611721568881208,0.09346259858283416
0.09274036655312047,0.13562339786411515
0.13139814573027747,0.1765289852624429
0.11036394128542837,0.20220393723805774
0.11394562555992667,0.21628761159850884
0.08360974918862399,0.07492790573258279
0.05567000111524391,0.15924371710651083
0.23331417742379523,0.1743858238910809
0.05564162625559637,0.10850086321920353
0.16900319864358287,0.2210797945752456
0.2338635913004148,0.4030453655375016
0.23884072766947992,0.32391783145993
0.008623324195550444,0.14049643284134875
0.2802965146206245,0.3383990911622524
0.36856490185255897,0.3316224596690221
0.2643475935010676,0.3567234526613759
0.06118701051596513,0.201853943106301
0.14703950315039901,0.24074230376527472
0.163512264776458,0.2233664864970521
0.6058300977358244,0.8043244699757585
0.03264065240563516,0.060923593708061406
0.37751485609733015,0.3608599243110726
0.4751518548323914,0.5840830106472736
0.3692285109233982,0.4490872149636505
0.05649619367967372,0.09962421861817773
0.3195933332872671,0.4280512306713551
0.24056785551519969,0.2661745975891811
0.09925422674275684,0.125107715060613
0.46445555402186417,0.4731308528026806
0.017131570632664208,0.1596359794858475
0.3272053601042284,0.42744189269058314
0.27202505803007276,0.2750877687400086
0.10210652596479862,0.2987558380582896
0.17141890689133538,0.3259307509212094
0.04726435171910542,0.0698518653263765
0.3539274787821437,0.3473328581288451
0.08812276792084928,0.05826314366320013
0.3037756907207335,0.40488189228739485
0.3122815543540005,0.393018476622435
0.2361434046293348,0.21009033787841702
0.17979626016646444,0.24220961909061162
0.252547008744454,0.2903951802010223
0.270864124155947,0.3907667300446667
0.029740102149697977,0.04375959529757383
0.1158894335109859,0.18725471075788708
0.05924258302001726,0.04747492592329695
0.3370338389513632,0.3393078986912586
0.04777846243498473,0.14459952827415665
0.05401943290579206,0.1510996668979575
0.029539255666364086,0.06688530540514631
1.2941762151179879,1.671226587643298
0.18354570348685914,0.2202634649162365
0.1606210786274183,0.31956496313276583
0.20553557722444446,0.26306201835861537
0.09580242049618096,0.09576171321931647
0.3050723908898285,0.4266419079263473
0.2899717067868862,0.35299053969259264
0.16601278458017918,0.19630591103997172
1.3214911400044338,1.7862388794733906
0.07222849893143081,0.16622492003851277
0.14818131645320695,0.15653032435105704
1.6147206507740415,2.0504191477411764
0.4259841170955618,0.7104209628913358
0.15176361189559037,0.27251296775292216
0.1692716129379404,0.11021571730711693
0.06189568593492276,0.05131458907597716
0.23848631815609073,0.31869367091779494
0.2912747915667794,0.3248391113042484
0.12534883914061423,0.24532487534611802
0.25764662916895886,0.3129078784525883
0.44409460744490087,0.4582478304488597
0.2611717445193871,0.43064268266915284
0.30176322364040237,0.28043636635704006
0.27741292549666485,0.3632006587142229
0.19503648707392152,0.22759238585079605
0.044955066475560974,0.11189568565805366
0.5247388233056842,0.6064885007305939
0.29361441848367476,0.371172934936868
0.1415084473346249,0.15032951447424872
0.24110736082359108,0.23725850486675046
0.31116683578715804,0.3406636519210177
0.06931681706717199,0.10464626200644372
0.08048487927567978,0.13591517811646883
0.11176920793606154,0.22978646493805593
0.06903710798712714,0.07012428372270882
0.10394511530808472,0.10679754690981913
0.3098718597068999,0.4038542876037096
0.24214509481980193,0.320480015700153
0.04775141323496284,0.08178488308172073
