elliptical,depth
0.27896725588349325,0.22590569726427653
0.40511437076693124,0.46019026595884477
0.12230209808008145,0.06669538543710092
0.10136479720334529,0.08076873538068152
0.04650485270784105,0.08994085586207527
0.14788960841682444,0.19094986610940215
0.5092091980557062,0.7122718274146803
0.0014798147951956251,0.08482064897834968
0.036920537491472574,0.0981263766957578
0.1562572492687957,0.24794490535617095
0.3409624966077175,0.3745024077782727
0.3830866081436844,0.44586484945320437
0.2697043672409242,0.40882492306070667
0.044577849120783,0.07515257050692187
0.06830688678073481,0.06655576343049742
0.12233151645123888,0.09651038904295754
0.014214848118085485,0.05861503589990378
0.18105551895004574,0.23082049427702295
0.16081774271452923,0.12478568996003393
0.007532935834017088,0.03654660172299394
0.19041873362818706,0.16584872695416367
0.18249704071134715,0.18739752403576343
0.014930606918034703,0.05558958137600167
0.10896006199426968,0.0501504131292462
0.38822086901597214,0.4307348489804443
0.5389889545105476,0.5323667041490725
0.03217134259508947,0.07331772933581664
0.2810179300350299,0.478257115230794
0.009643940290271559,0.09586650727259603
0.05426481620247658,0.09727342818048447
0.2669979130996354,0.41217169631004086
0.13476430030289963,0.24214587398901494
0.4775372701598098,0.5102384387923843
0.23787470275767653,0.24109351186574074
0.31501575666913084,0.3492317334874238
0.06164783720692978,0.07722399197314084
0.38128660749833193,0.432494466574609
0.14238540641217792,0.0733675632263653
0.27506117611265773,0.3709780857832227
0.5357947623751615,0.5499228125420853
0.10107836662664695,0.10846428848080143
0.28606931413967307,0.364528450898384
0.23760673748424455,0.253078576362538
0.11702588233608029,0.1476300146011572
0.21975959648009624,0.20249339101223232
0.3362304877617351,0.4991897398067539
0.46334916717234237,0.5824840362882365
0.048568573134661536,0.07542781182932376
0.04081428894326236,0.05512708006491069
0.30504629108195486,0.403214611859862
0.43549519483625526,0.4484269215112958
0.34881989842036926,0.42530609462995056
0.1376171292455183,0.059688839204150065
0.12753755010434195,0.142467855858569
0.07538556360454368,0.10448859585475397
0.02729648641963806,0.050259425604533114
0.17553141556206547,0.13129562274522347
0.3459917533574046,0.31253213841360206
0.12996616332660607,0.13883844466525003
0.07723997335855842,0.05737352614760234
0.2454303974449461,0.2793703220784642
0.6910847351249749,0.8987169447698379
0.08328872167831836,0.15630124094391365
0.12972822114744909,0.27517804556608677
0.5509044783727454,0.8061044489533593
0.37186645509944155,0.5101268241629449
0.28018526265550325,0.38163730604355206
0.3212372089158411,0.28728154983183046
0.12374102198892352,0.09386301533405074
0.36294357232666663,0.4899240742379607
0.15513760634840942,0.21268499476934927
0.14405959450576455,0.18335651486491594
1.1003547319062015,1.302529085118259
0.03812938294750976,0.08700942725454948
0.10691803220848159,0.06610750382851949
0.21103314588545719,0.3993912328858149
0.34962756379932014,0.49788055163212425
0.19631646233138847,0.13089112704347058
0.4667927673146746,0.6502083566998872
0.1425580561737054,0.15266828806249402
0.29798057785497306,0.2885840839905717
0.6262195010602059,0.9326779866442881
0.028784786213011945,0.11510724098609819
0.5416216213551002,0.7040304233375939
0.22136129443935634,0.23498265333746673
0.00793865512764139,0.04174569641769653
0.11263587710795617,0.12319661664677857
0.3502000413868094,0.41231600338864555
0.18380609235291254,0.34206432732049735
0.10643392473243145,0.11887989998233085
0.3844022143743288,0.41693793909461574
0.09119766391033074,0.03718477411825762
0.13134623101105833,0.24589960060825228
0.023504721772068603,0.07169722600878631
0.07553202247380711,0.03908768563121254
0.3163041443224629,0.25598363960403026
0.21381572804849586,0.16335517476242245
0.5937081153991607,0.9025302534495787
0.050357205188886915,0.15666630017288127
0.04910895204848385,0.1898510524873147
