x,y
2499.9998000002674,0
2499.9503533009315,15.723582032284396
2499.802015158904,31.446542081132442
2499.554791442051,47.168258187711814
2499.208691929891,62.88810844239727
2498.763730313207,78.60547100937173
2498.2199241935073,94.3197241512245
2497.5772950823284,110.03024625354553
2496.835868400383,125.73641584951483
2495.995673476555,141.43761164448617
2495.056743546739,157.13321254056365
2494.0191157525283,172.82259766117093
2492.88283113974,188.50514637561122
2491.647934656798,204.18023832361803
2490.31447515295,219.84725343989496
2488.882505376336,235.50557197864356
2487.3520819719056,251.15457453807917
2485.723265479171,266.7936420849327
2483.9961203298176,282.422155978938
2482.170714845152,298.0394979973035
2480.247121233401,313.64505035916756
2478.2254155868545,329.2381957500364
2476.105677878856,344.81831734620323
2473.8879919606393,360.38479883914806
2471.5724455580093,375.93702445991755
2469.159130267876,391.4743790034832
2466.648141554627,406.99624785307685
2464.0395787463526,422.5020170045038
2461.3335450309187,437.99107309043063
2458.5301474518824,453.462803404649
2455.6294969042574,468.9165959263123
2452.6317081301304,484.3518393441456
2449.536899714118,499.76792308062784
2446.3451940786795,515.1642373161442
2443.0567174792723,530.5401730131092
2439.6715999993576,545.8951219400587
2436.189975545255,561.2284766957098
2432.6119818408456,576.5396307329879
2428.937760422124,591.8279783830205
2425.167456631599,607.0929148790957
2421.3012196125455,622.3338363805847
2417.339202303103,637.550139996829
2413.2815614302262,652.7412238109882
2409.1284575034874,667.9064869038515
2404.8800548087243,683.045329377607
2400.5365214015433,698.1571523795732
2396.0980291006704,713.2413581258875
2391.5647534811546,728.2973499251532
2386.936873867424,743.3245322020429
2382.2145733261905,758.3223105208581
2377.3980386592093,773.2900916090426
2372.487460395889,788.2272833806527
2367.483032785754,803.1332949597763
2362.384953790762,818.0075367039083
2357.1934250774734,832.8494202272741
2351.908652009072,847.6583584241044
2346.530843637242,862.4337654918617
2341.0602126938993,877.1750569544099
2335.4969755827765,891.881649685137
2329.841352370861,906.5529619300214
2324.093566779691,921.1884133306443
2318.253846176506,935.7874249471472
2312.3224215652513,950.3494192811337
2306.2995275774415,964.8738202985131
2300.1854024628774,979.3600534522875
2293.980288080224,993.8075457052786
2287.6844298874407,1008.2157255527964
2281.298076932074,1022.5840230452457
2274.821481841402,1036.911869810672
2268.254900812447,1051.1986990772455
2261.598593601835,1065.4439456956798
2254.852823515525,1079.6470461615882
2248.0178573983894,1093.8074386377757
2241.093965623663,1107.9245629764616
2234.0814220822417,1121.9978607414394
2226.9805041718546,1136.0267752301656
2219.7914927860866,1150.0107514957829
2212.514672303267,1163.9492363690708
2205.150330575224,1177.8416784803287
2197.6987589158925,1191.6875282811861
2190.160252089796,1205.4862380663415
2182.535108300381,1219.237261995228
2174.8236291782277,1232.9400561136056
2167.0261197691107,1246.5940783750777
2159.1428885219375,1260.198788662535
2151.174247276546,1273.7536488095193
2143.1205112513667,1287.2581226215111
2134.981999030957,1300.711675897144
2126.7590325533947,1314.113776449332
2118.4519370975486,1327.4638941263227
2110.061041270205,1340.761500832671
2101.5866769930726,1354.0060705501255
2093.029179489653,1367.1970793584396
2084.3888872719776,1380.3340054560938
2075.6661421272192,1393.416329180939
2066.8612891041707,1406.4435330307515
2057.974676499596,1419.415101683704
2049.006655844453,1432.3305220187522
2039.957581889985,1445.1892831359294
2030.8278125936943,1457.9908763765598
2021.6177091051743,1470.7347953433768
2012.3276357518284,1483.4205359205573
2002.9579600244583,1496.0475962936598
1993.509052562724,1508.6154769694788
1983.9812871404838,1521.123680795801
1974.3750406510105,1533.5717129810716
1964.6906930920795,1545.9590811139672
1954.9286275509392,1558.2852951828745
1945.089230189156,1570.5498675952742
1935.1728902273398,1582.7523131970272
1925.1799999297468,1594.8921492915679
1915.1109545887614,1606.968895658998
1904.9661525092622,1618.982074575082
1894.7459949928634,1630.9312108301442
1884.4508863220424,1642.81583174787
1874.0812337441462,1654.635467203999
1863.6374474552822,1666.3896496449256
1853.1199405840916,1678.0779141061923
1842.5291291754083,1689.6997982308837
1831.8654321737993,1701.2548422879147
1821.1292714069937,1712.7425891902174
1810.3210715691969,1724.1625845128212
1799.4412602042892,1735.5143765108305
1788.4902676889135,1746.7975161372929
1777.4685272154525,1758.0115570609619
1766.3764747748908,1769.1560556839543
1755.214549139569,1780.230571159297
1743.9831918458276,1791.234665408365
1732.6828471765393,1802.1679031382116
1721.3139621435366,1813.0298518587872
1709.8769864699273,1823.8200819000479
1698.3723725723057,1834.5381664289503
1686.8005755428553,1845.1836814663384
1675.1620531313474,1855.7562059037134
1663.4572657270346,1866.2553215198918
1651.6866763404357,1876.6806129975505
1639.8507505850241,1887.0316679396533
1627.9499566588067,1897.308076885767
1615.9847653258046,1907.5094333282552
1603.9556498974302,1917.6353337283629
1591.8630862137647,1927.6853775321754
1579.7075526247352,1937.6591671864653
1567.4895299711916,1947.556308154419
1555.2095015658865,1957.376408931242
1542.8679531743571,1967.1190810596463
1530.4653729957083,1976.783939145218
1518.0022516433016,1986.3706008716608
1505.4790821253487,1995.8786870159206
1492.896359825407,2005.3078214631853
1480.254582482785,2014.6576312217649
1467.5542501728542,2023.9277464378438
1454.7958652872653,2033.1178004101125
1441.9799325140748,2042.2274296042744
1429.1069588177838,2051.256273667423
1416.1774534192812,2060.2039754423
1403.1919277757,2069.0701809814213
1390.150895560187,2077.8545395610795
1377.0548726415839,2086.5567036952166
1363.9043770640171,2095.17632914917
1350.699929026409,2103.713074953291
1337.4420508618998,2112.1666034164286
1324.1312670171833,2120.5365801392923
1310.7681040317632,2128.822674027678
1297.353090517123,2137.024557305565
1283.8867571358176,2145.141905528082
1270.3696365804801,2153.174397594342
1256.80226355275,2161.1217157601423
1243.1851747421217,2168.9835456505375
1229.5189088047155,2176.7595762722713
1215.8040063419692,2184.449500026081
1202.0410098792522,2192.0530127188636
1188.2304638444073,2199.5698135757093
1174.372914546212,2206.999605251802
1160.4689101527695,2214.3420938441786
