x,y
9.243523089168521,0
9.243340264471097,0.05813652207485799
9.242791797610886,0.11627074442223001
9.24187771028379,0.17440036740560125
9.240598038648695,0.23252309157039563
9.238952833326035,0.2906366177349361
9.236942159395792,0.34873864708139424
9.234566096394925,0.40682688124672545
9.231824738314222,0.4648990224135861
9.228718193594576,0.5229527734012293
9.225246585122703,0.5809858377563747
9.221410050226279,0.6389959198440512
9.217208740668505,0.6969807249384051
9.21264282264211,0.7549379593134738
9.207712476762765,0.8128653303339205
9.202417898061952,0.8707605465457229
9.196759295979241,0.9286213177668186
9.190736894354005,0.9864453551776979
9.18435093141657,1.0442303714119447
9.177601659778789,1.1019740806467166
9.170489346424047,1.1596741986931676
9.1630142726967,1.217328443086804
9.155176734290952,1.2749345331777735
9.146977041239152,1.33249019022108
9.138415517899531,1.389993137466726
9.129492502943375,1.4474411002497753
9.120208349341619,1.5048318060803316
9.110563424350895,1.5621629847334326
9.100558109498998,1.6194323683388534
9.090192800569797,1.6766376914708194
9.079467907587574,1.7337766912376193
9.068383854800814,1.7908471073711179
9.056941080665409,1.8478466823161694
9.045140037827323,1.9047731613199173
9.032981193104694,1.9616242925209884
9.020465027469346,2.0183978270385694
9.007592036027784,2.0750915190613677
8.994362728001597,2.1317031259364487
8.980777626707322,2.1882304082579505
8.966837269535738,2.2446711299556665
8.952542207930605,2.3010230583835023
8.937893007366862,2.35728396440779
8.922890247328247,2.4134516224954665
8.907534521284381,2.469523810802114
8.891826436667285,2.5254983112598457
8.87576661484736,2.5813729096650486
8.859355691108801,2.6371453957659714
8.842594314624469,2.692813563350157
8.825483148430214,2.7483752103317123
8.80802286939864,2.80382813883842
8.790214168212337,2.859170155298677
8.772057749336556,2.9143990705282707
8.753554330991342,2.9695126998169723
8.734704645123125,3.0245088630149626
8.715509437375765,3.079385384619071
8.695969467061055,3.1341400938588304
8.676085507128686,3.188770824782354
8.655858344135673,3.243275416342007
8.635288778215235,3.297651712479894
8.614377623045154,3.351897562213152
8.593125705815575,3.4060108197190315
8.571533867196298,3.4599893444197813
8.54960296130351,3.5138310010673264
8.52733385566601,3.567533659827729
8.504727431190883,3.621095196365443
8.481784582128661,3.6745134919273434
8.4585062160379465,3.7277864334265427
8.434893253749506,3.780911913525974
8.410946629329851,3.8338878307217565
8.38666729004429,3.886712089426324
8.362056196319449,3.9393826000513177
8.337114321705288,3.991897279090248
8.311842652836587,4.044254049200915
8.286242189393917,4.096450839287575
8.26031394406409,4.148485584582875
8.234058942500111,4.200356226729527
8.2074782232806,4.252060713861727
8.180572837868702,4.303597000686329
8.153343850570508,4.354963048563747
8.125792338492941,4.406156825588599
8.097919391501156,4.457176306670079
8.069726112175422,4.508019473612075
8.04121361576752,4.558684315192996
8.012383030156602,4.609168827245327
7.983235495804603,4.659471012734921
7.953772165711109,4.709588881839983
7.92399420536775,4.759520452029792
7.893902792712105,4.809263748143119
7.863499118081093,4.85881680246636
7.832784384163901,4.908177654811376
7.8017598059543936,4.957344352593031
7.770426610703064,5.006314950906431
7.738786037868476,5.055087512603861
7.706839339068246,5.103660108371411
7.674587778029522,5.152030816805296
7.642032630538999,5.200197724487862
7.609175184392455,5.248158926063274
7.576016739343799,5.2959125243128895
7.5425586070536665,5.343456630230306
7.508802111037531,5.390789363096083
7.474748586613347,5.437908850552144
7.440399380848726,5.484813228675836
7.40575585250766,5.531500642053664
7.370819371996762,5.577969243854686
7.335591321311059,5.624217195903571
7.300073093979328,5.67024266875331
7.264266095008967,5.716043841757578
7.22817174083042,5.76161890314277
7.191791459241142,5.806966050079655
7.155126689349128,5.852083488754697
7.118178881515975,5.896969434441011
7.080949497299515,5.941622111568969
7.043440009396003,5.986039753796429
7.0056519015818495,6.0302206040786075
6.967586668654942,6.0741629147375935
6.929245816375501,6.117864947531465
6.890630861406526,6.1613249737230635
6.851743331253793,6.204541274148374
6.812584764205434,6.247512139284528
6.7731567092710865,6.290235869317432
6.733460726120615,6.332710774209004
6.693498385022423,6.374935173764026
6.653271266781329,6.4169073976966144
6.612780962676034,6.458625785696287
6.572029074396183,6.500088687493641
6.531017213978998,6.541294462925634
6.489747003745515,6.582241482000464
6.448220076236405,6.62292812496205
6.406438074147398,6.663352782354101
6.364402650264304,6.703513855083784
6.3221154673976265,6.743409754484985
6.279578198316796,6.783038902381141
6.236792525683988,6.822399731147677
6.193760141987571,6.8614906837740195
6.150482749475154,6.9003102139251755
6.106962060086245,6.938856786002917
6.063199795384535,6.977128875206512
6.0191976864898,7.015124967593051
5.974957474009418,7.052843560137326
5.9304809079695175,7.090283160791296
5.885769747745748,7.127442288543101
5.840825761993691,7.164319473475647
5.795650728578887,7.2009132568247605
5.750246434506515,7.2372221910368815
5.704614675850703,7.27324483982633
5.658757257683472,7.308979778232129
5.612675994003345,7.3444255926743605
5.566372707663579,7.379580881010086
5.519849230300062,7.414444252588819
5.473107402258861,7.449014328307527
5.426149072523415,7.483289740665187
5.378976098641406,7.5172691338168836
5.3315903466512635,7.550951163627442
5.283993691008367,7.5843344977245915
5.236188014510883,7.617417815551682
5.18817520822529,7.65019980841991
5.139957171411579,7.682679179560099
5.091535811448119,7.714854644173984
5.042913043756204,7.746724929485046
4.994090791724287,7.778288774788852
4.945070986631898,7.809544931502922
4.895855567573243,7.840492163216135
4.8464464813805,7.871129245737624
4.796845682546808,7.901454967145203
4.747055133148954,7.931468127833316
4.697076802769758,7.96116754056048
4.646912668420158,7.990552030496254
4.596564714461008,8.019620435267717
4.546034932524577,8.048371605005439
4.495325321435778,8.076804402388971
4.4444378871330805,8.104917702691841
4.3933746425891815,8.132710393826029
4.342137607731361,8.160181376385976
4.290728809361587,8.187329563692062
4.2391502810763395,8.214153881833598
4.187404063186165,8.2406532697113
4.1354922026349685,8.266826679079278
4.083416752919046,8.292673074586483
4.031179774005844,8.318191433817676
3.978783332252482,8.343380747333864
3.9262295003240055,8.368240018712243
3.8735203571114023,8.392768264585596
3.8206579876493647,8.416964514681208
3.767644483033809,8.440827811859242
3.714481940339166,8.464357212150594
3.6611724625354127,8.487551784794244
3.6077181584048956,8.510410612274072
3.554121142458907,8.53293279035515
3.5003835348540435,8.555117428119516
3.4465074613083324,8.576963648001405
3.3924950530171576,8.598470585821973
3.338348446568938,8.619637390823486
3.2840697838606214,8.64046322570296
3.2296612120129504,8.660947266645294
3.1751248832855326,8.681088703355853
3.1204629549916993,8.700886739092518
3.06567758941317,8.720340590697212
3.01077095371452,8.739449488626873
2.955745219857448,8.758212676983895
2.9006025645148616,8.776629413546033
2.8453451689847755,8.794698969795757
2.789975219104022,8.812420630949083
2.7344949051617866,8.829793695983831
2.6789064218129695,8.846817477667367
2.623211967991364,8.863491302583787
2.5674137468226754,8.879814511160552
2.5115139655373744,8.89578645769458
2.455514835383379,8.911406510377791
2.3994185715385887,8.926674051322099
2.3432273930232523,8.941588476583846
2.2869435226121997,8.956149196187704
2.2305691867469,8.97035563415001
2.174106615447402,8.984207228501544
2.117558042224112,8.997703431309766
2.060925703989449,9.010843708700488
2.0042118409693503,9.02362754087899
1.947418696614666,9.036054422150588
1.8905485175124004,9.048123860940633
1.8336035532968513,9.059835379813958
1.7765860565606186,9.071188515493764
1.7194982827654968,9.082182818879945
1.662342490153254,9.092817855066857
1.6051209396563089,9.103093203360515
1.5478358948082835,9.113008457295242
1.4904896216544699,9.12256322464974
1.4330843886621911,9.131757127462615
1.3756224666310655,9.140589802047318
1.3181061286031808,9.149060899006537
1.2605376497731753,9.157170083246017
1.2029193073982465,9.16491703398782
1.145253380708056,9.172301444783
